Order ID	Order Date	Order Priority	Order Quantity	Sales	Unit Price	Ship Mode	Shipping Cost	Province	Customer Segment	Product Category	Product Sub-Category	Product Container	Ship Date
48512	08/03/2011	Not Specified	47	148.26	3.15	Express Air	0.81	British Columbia	Consumer	Office Supplies	Pens & Art Supplies	Wrap Bag	08/03/2011
51494	08/03/2011	Critical	42	493.56	11.75	Regular Air	5.99	Nova Scotia	Consumer	Technology	Office Machines	Medium Box	08/05/2011
56647	08/03/2011	Medium	41	417.53	10.18	Regular Air	12.52	New Brunswick	Home Office	Furniture	Office Furnishings	Small Box	08/04/2011
35684	08/03/2011	Low	10	910.98	91.10	Regular Air	13.99	Alberta	Corporate	Technology	Office Machines	Medium Box	08/08/2011
41152	09/03/2011	High	49	3702.92	75.57	Regular Air	19.95	British Columbia	Corporate	Office Supplies	Appliances	Large Box	09/04/2011
42274	09/03/2011	High	45	508.49	11.30	Express Air	6.2	Ontario	Home Office	Furniture	Office Furnishings	Wrap Bag	09/05/2011
34660	09/03/2011	Not Specified	36	3832.37	106.45	Regular Air	5.81	Saskachewan	Home Office	Furniture	Office Furnishings	Medium Box	09/05/2011
41152	09/03/2011	High	29	53.99	1.86	Regular Air	1.49	British Columbia	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	09/05/2011
42274	09/03/2011	High	23	2296.76	99.86	Regular Air	19.99	Ontario	Home Office	Technology	Computer Peripherals	Small Box	09/05/2011
27904	09/03/2011	High	8	4,605,895	575736.88	Regular Air	8.99	British Columbia	Consumer	Technology	Telephones and Communication	Small Box	09/04/2011
2309	09/03/2011	Low	7	27.01	3.86	Regular Air	1.49	Yukon	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	09/05/2011
34660	09/03/2011	Not Specified	4	24.77	6.19	Regular Air	5.68	Saskachewan	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	09/04/2011
34180	09/03/2011	High	2	27	13.50	Express Air	8.09	Manitoba	Corporate	Office Supplies	Paper	Small Box	09/03/2011
28737	10/03/2011	Critical	50	413.37	8.27	Regular Air	7.77	Yukon	Home Office	Office Supplies	Scissors, Rulers and Trimmers	Small Pack	10/05/2011
42657	10/03/2011	Low	48	945.54	19.70	Regular Air	5.97	Ontario	Consumer	Office Supplies	Paper	Small Box	10/05/2011
22211	10/03/2011	Not Specified	47	14493.84	308.38	Delivery Truck	85.63	Saskachewan	Consumer	Furniture	Tables	Jumbo Box	10/04/2011
46916	10/03/2011	High	40	2108.21	52.71	Regular Air	19.99	New Brunswick	Home Office	Furniture	Office Furnishings	Small Box	10/05/2011
46916	10/03/2011	High	40	115.51	2.89	Regular Air	0.97	Quebec	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	10/05/2011
46916	10/03/2011	High	40	103.79	2.59	Regular Air	0.5	New Brunswick	Home Office	Office Supplies	Labels	Small Box	10/05/2011
51971	10/03/2011	Not Specified	39	1326.04	34.00	Regular Air	35	Northwest Territories	Home Office	Office Supplies	Storage & Organization	Large Box	10/05/2011
22211	10/03/2011	Not Specified	30	943.44	31.45	Regular Air	19.99	Saskachewan	Consumer	Office Supplies	Paper	Small Box	10/05/2011
51971	10/03/2011	Not Specified	22	3881.89	176.45	Regular Air	69	Northwest Territories	Home Office	Furniture	Tables	Large Box	10/05/2011
29351	10/03/2011	Medium	17	5122.61	301.33	Regular Air	19.99	Quebec	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	10/05/2011
28737	10/03/2011	Critical	17	1,721,641	101273.00	Regular Air	4.23	Yukon	Home Office	Technology	Telephones and Communication	Small Box	10/05/2011
47010	10/03/2011	Critical	11	1479.14	134.47	Delivery Truck	30	Saskachewan	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	10/03/2011
54116	11/03/2011	Critical	22	3329.27	151.33	Delivery Truck	16.01	Alberta	Small Business	Furniture	Tables	Jumbo Box	11/04/2011
53056	11/03/2011	Critical	13	509.49	39.19	Regular Air	8.97	British Columbia	Corporate	Technology	Office Machines	Small Box	11/04/2011
33254	11/03/2011	Not Specified	11	466.35	42.40	Regular Air	9.2	Manitoba	Home Office	Furniture	Office Furnishings	Wrap Bag	11/05/2011
56868	12/03/2011	Low	34	19,474,265	572772.50	Regular Air	5.92	British Columbia	Corporate	Technology	Telephones and Communication	Small Box	12/10/2011
58755	12/03/2011	Low	18	47.11	2.62	Regular Air	7.09	Saskachewan	Home Office	Office Supplies	Paper	Wrap Bag	12/12/2011
774	12/03/2011	Critical	17	126.57	7.45	Regular Air	49	Alberta	Small Business	Office Supplies	Appliances	Large Box	12/05/2011
29255	12/03/2011	Low	11	617,219	56110.82	Express Air	8.99	Ontario	Consumer	Technology	Telephones and Communication	Small Box	12/07/2011
58755	12/03/2011	Low	7	15.61	2.23	Regular Air	1.49	Saskachewan	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	12/05/2011
33473	01/04/2011	Low	50	600.22	12.00	Regular Air	3.14	Saskachewan	Corporate	Office Supplies	Scissors, Rulers and Trimmers	Small Pack	01/04/2011
52486	01/04/2011	Not Specified	41	11883.2	289.83	Regular Air	7.18	Quebec	Home Office	Technology	Computer Peripherals	Small Box	01/05/2011
6560	01/04/2011	Low	37	8,252,392	223037.62	Delivery Truck	35.67	Saskachewan	Corporate	Furniture	Tables	Jumbo Box	01/09/2011
44198	01/04/2011	Critical	35	6,259,485	178842.43	Express Air	3.3	British Columbia	Home Office	Technology	Telephones and Communication	Small Pack	01/04/2011
802	01/04/2011	Critical	33	378.6	11.47	Regular Air	5.63	Ontario	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	01/06/2011
58054	01/04/2011	High	26	61.4	2.36	Regular Air	5.33	Ontario	Consumer	Furniture	Office Furnishings	Small Box	01/04/2011
6560	01/04/2011	Low	20	169.18	8.46	Regular Air	3.5	Saskachewan	Corporate	Office Supplies	Appliances	Small Box	01/08/2011
54528	01/04/2011	Medium	17	207.19	12.19	Regular Air	8.99	Northwest Territories	Consumer	Office Supplies	Pens & Art Supplies	Small Pack	01/06/2011
54528	01/04/2011	Medium	15	92.03	6.14	Regular Air	0.91	Quebec	Consumer	Office Supplies	Pens & Art Supplies	Wrap Bag	01/05/2011
54528	01/04/2011	Medium	8	88	11.00	Regular Air	2.89	Northwest Territories	Consumer	Office Supplies	Pens & Art Supplies	Small Pack	01/06/2011
802	01/04/2011	Critical	2	38.5	19.25	Regular Air	9.4	Ontario	Corporate	Technology	Office Machines	Small Box	01/04/2011
34978	02/04/2011	High	49	165.51	3.38	Regular Air	6.83	Prince Edward Island	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	02/06/2011
50949	02/04/2011	Medium	46	48,040,385	1044356.20	Regular Air	8.8	Ontario	Corporate	Technology	Telephones and Communication	Small Box	02/06/2011
50949	02/04/2011	Medium	32	73.55	2.30	Express Air	0.78	Ontario	Corporate	Office Supplies	Rubber Bands	Wrap Bag	02/05/2011
32484	02/04/2011	Not Specified	9	2502.67	278.07	Delivery Truck	64.73	Saskachewan	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	02/05/2011
35555	03/04/2011	Medium	50	11266.4	225.33	Delivery Truck	43.32	Ontario	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	03/05/2011
53955	03/04/2011	Critical	43	5544.99	128.95	Delivery Truck	130	Manitoba	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	03/06/2011
450	03/04/2011	Not Specified	35	543.72	15.53	Regular Air	11.25	British Columbia	Consumer	Office Supplies	Storage & Organization	Small Box	03/06/2011
27811	03/04/2011	Not Specified	31	197.59	6.37	Regular Air	5.48	Ontario	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	03/06/2011
450	03/04/2011	Not Specified	29	1000.78	34.51	Express Air	8.99	British Columbia	Consumer	Office Supplies	Pens & Art Supplies	Small Pack	03/05/2011
23968	03/04/2011	Critical	19	127.48	6.71	Regular Air	5.84	Quebec	Corporate	Office Supplies	Paper	Small Box	03/07/2011
35555	03/04/2011	Medium	15	71.61	4.77	Regular Air	4.93	Ontario	Corporate	Technology	Computer Peripherals	Small Pack	03/06/2011
27811	03/04/2011	Not Specified	4	73.9	18.48	Regular Air	13.18	Ontario	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	03/05/2011
35555	03/04/2011	Medium	2	10.43	5.22	Regular Air	0.8	Ontario	Corporate	Office Supplies	Paper	Wrap Bag	03/04/2011
38212	04/04/2011	Medium	46	3533.97	76.83	Regular Air	35	British Columbia	Home Office	Office Supplies	Storage & Organization	Large Box	04/06/2011
38212	04/04/2011	Medium	38	38,214,045	1005632.76	Regular Air	2.5	British Columbia	Home Office	Technology	Telephones and Communication	Small Box	04/06/2011
38212	04/04/2011	Medium	24	123.75	5.16	Express Air	0.49	British Columbia	Home Office	Office Supplies	Labels	Small Box	04/05/2011
21414	05/04/2011	Critical	46	3644.6	79.23	Regular Air	35	Ontario	Consumer	Office Supplies	Storage & Organization	Large Box	05/06/2011
21414	05/04/2011	Critical	43	103.6	2.41	Express Air	1.92	Ontario	Consumer	Office Supplies	Scissors, Rulers and Trimmers	Wrap Bag	05/04/2011
19649	05/04/2011	High	36	1095.11	30.42	Delivery Truck	45.51	Saskachewan	Consumer	Furniture	Tables	Jumbo Box	05/05/2011
21414	05/04/2011	Critical	34	117.91	3.47	Regular Air	1.09	Ontario	Consumer	Office Supplies	Paper	Wrap Bag	05/06/2011
21414	05/04/2011	Critical	33	3,491,613	105806.45	Regular Air	5.63	Ontario	Consumer	Technology	Telephones and Communication	Small Box	05/05/2011
19649	05/04/2011	High	25	375.74	15.03	Express Air	6.75	Saskachewan	Consumer	Office Supplies	Appliances	Medium Box	05/06/2011
37314	05/04/2011	Medium	21	210.86	10.04	Regular Air	6.02	Ontario	Home Office	Furniture	Office Furnishings	Medium Box	05/05/2011
25955	05/04/2011	Not Specified	10	170.35	17.04	Regular Air	8.34	Quebec	Corporate	Office Supplies	Storage & Organization	Small Box	05/06/2011
39745	05/04/2011	Not Specified	8	955.29	119.41	Delivery Truck	56.14	British Columbia	Corporate	Technology	Office Machines	Jumbo Drum	05/05/2011
27264	06/04/2011	Low	3	74.05	24.68	Regular Air	11.17	Northwest Territories	Small Business	Furniture	Office Furnishings	Large Box	06/06/2011
26145	07/04/2011	Low	49	510.15	10.41	Regular Air	12.52	Ontario	Corporate	Furniture	Office Furnishings	Small Box	07/04/2011
805	07/04/2011	Not Specified	39	197.56	5.07	Regular Air	5.71	Saskachewan	Small Business	Furniture	Office Furnishings	Medium Box	07/06/2011
57447	07/04/2011	Not Specified	39	315.88	8.10	Regular Air	3.62	Ontario	Corporate	Technology	Computer Peripherals	Small Pack	07/04/2011
26145	07/04/2011	Low	27	735.09	27.23	Regular Air	7.87	Ontario	Corporate	Furniture	Office Furnishings	Small Box	07/06/2011
17382	07/04/2011	Not Specified	20	21,628,165	1081408.25	Regular Air	8.99	British Columbia	Home Office	Technology	Telephones and Communication	Small Box	07/05/2011
26145	07/04/2011	Low	18	99.36	5.52	Regular Air	5.68	Ontario	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	07/08/2011
57447	07/04/2011	Not Specified	8	258.11	32.26	Regular Air	6.5	Ontario	Corporate	Technology	Computer Peripherals	Small Box	07/07/2011
11495	07/04/2011	High	6	965.69	160.95	Delivery Truck	43.75	Northwest Territories	Corporate	Furniture	Tables	Jumbo Box	07/05/2011
6788	08/04/2011	Not Specified	41	127.84	3.12	Express Air	0.96	Yukon	Small Business	Office Supplies	Pens & Art Supplies	Wrap Bag	08/06/2011
14113	08/04/2011	High	22	8218.16	373.55	Delivery Truck	85.63	Quebec	Home Office	Furniture	Tables	Jumbo Box	08/06/2011
14401	08/04/2011	Not Specified	10	9,311,495	931149.50	Regular Air	2.5	Quebec	Small Business	Technology	Telephones and Communication	Small Box	08/06/2011
6788	08/04/2011	Not Specified	6	11.15	1.86	Regular Air	0.75	Yukon	Small Business	Office Supplies	Rubber Bands	Wrap Bag	08/05/2011
13889	09/04/2011	Medium	49	12979.1	264.88	Delivery Truck	54.31	British Columbia	Small Business	Furniture	Chairs & Chairmats	Jumbo Drum	09/05/2011
17573	09/04/2011	Low	47	21555.6	458.63	Delivery Truck	49	Alberta	Small Business	Technology	Copiers and Fax	Jumbo Drum	09/06/2011
9955	09/04/2011	Critical	37	2,912,015	78703.11	Regular Air	4.9	Alberta	Corporate	Technology	Telephones and Communication	Small Box	09/06/2011
51969	09/04/2011	High	33	1,756,695	53233.18	Regular Air	8.8	British Columbia	Consumer	Technology	Telephones and Communication	Small Box	09/07/2011
17573	09/04/2011	Low	23	220.97	9.61	Regular Air	7.29	Ontario	Small Business	Furniture	Office Furnishings	Small Pack	09/08/2011
53895	09/04/2011	Not Specified	21	7922.69	377.27	Regular Air	19.99	Saskachewan	Small Business	Office Supplies	Storage & Organization	Small Box	09/06/2011
9863	09/04/2011	Critical	18	33.96	1.89	Regular Air	0.7	Ontario	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	09/06/2011
51969	09/04/2011	High	16	196.98	12.31	Regular Air	6.47	British Columbia	Consumer	Office Supplies	Paper	Small Box	09/04/2011
12871	10/04/2011	Not Specified	46	459.26	9.98	Regular Air	4.68	Saskachewan	Small Business	Office Supplies	Scissors, Rulers and Trimmers	Small Pack	10/06/2011
10979	10/04/2011	Medium	15	486.43	32.43	Regular Air	3.92	Saskachewan	Small Business	Furniture	Office Furnishings	Small Pack	10/06/2011
10979	10/04/2011	Medium	7	144.95	20.71	Express Air	5.86	Saskachewan	Small Business	Office Supplies	Paper	Small Box	10/06/2011
55077	10/04/2011	Critical	3	1,439,815	479938.33	Regular Air	2.5	Quebec	Corporate	Technology	Telephones and Communication	Small Pack	10/06/2011
55077	10/04/2011	Critical	2	31.7	15.85	Regular Air	1.99	Quebec	Corporate	Technology	Computer Peripherals	Small Pack	10/06/2011
17376	12/04/2011	High	44	1127.81	25.63	Regular Air	1.99	Prince Edward Island	Corporate	Technology	Computer Peripherals	Small Pack	12/06/2011
41664	12/04/2011	Critical	40	1038.19	25.95	Regular Air	4.08	Ontario	Corporate	Office Supplies	Pens & Art Supplies	Small Pack	12/06/2011
28963	12/04/2011	Not Specified	37	60,721,875	1641131.76	Regular Air	2.5	Saskachewan	Home Office	Technology	Telephones and Communication	Small Box	12/06/2011
54401	12/04/2011	High	34	670.02	19.71	Regular Air	1.49	Ontario	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	12/06/2011
41664	12/04/2011	Critical	5	54.8	10.96	Regular Air	1.99	Ontario	Corporate	Technology	Computer Peripherals	Small Pack	12/04/2011
25028	01/05/2011	Critical	14	552.08	39.43	Express Air	5.08	Alberta	Home Office	Office Supplies	Paper	Wrap Bag	01/07/2011
25028	01/05/2011	Critical	5	477.39	95.48	Delivery Truck	55.81	Alberta	Home Office	Furniture	Bookcases	Jumbo Box	01/06/2011
29767	02/05/2011	High	48	4153.06	86.52	Regular Air	0.99	British Columbia	Home Office	Office Supplies	Appliances	Small Box	02/06/2011
41926	02/05/2011	High	43	1562.69	36.34	Regular Air	8.22	Ontario	Small Business	Office Supplies	Storage & Organization	Small Box	02/05/2011
29028	02/05/2011	Critical	43	17131.36	398.40	Delivery Truck	14.7	Manitoba	Corporate	Technology	Office Machines	Jumbo Drum	02/07/2011
32007	02/05/2011	Low	41	17448.75	425.58	Delivery Truck	75.23	Alberta	Consumer	Furniture	Tables	Jumbo Box	02/09/2011
11719	02/05/2011	Not Specified	30	616.01	20.53	Regular Air	8.99	Manitoba	Home Office	Office Supplies	Pens & Art Supplies	Small Pack	02/05/2011
41926	02/05/2011	High	17	112.57	6.62	Regular Air	5.14	Ontario	Small Business	Office Supplies	Paper	Small Box	02/06/2011
11719	02/05/2011	Not Specified	17	4,386,085	258005.00	Regular Air	8.59	Manitoba	Home Office	Technology	Telephones and Communication	Medium Box	02/05/2011
14503	02/05/2011	Not Specified	14	438.47	31.32	Express Air	2.99	Manitoba	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	02/06/2011
21155	02/05/2011	High	4	81.78	20.45	Regular Air	5.97	New Brunswick	Consumer	Office Supplies	Paper	Small Box	02/06/2011
11719	02/05/2011	Not Specified	3	1566.8	522.27	Delivery Truck	69.3	Manitoba	Home Office	Technology	Office Machines	Jumbo Drum	02/06/2011
39878	03/05/2011	Not Specified	50	7663.74	153.27	Delivery Truck	39.25	Quebec	Corporate	Furniture	Tables	Jumbo Box	03/07/2011
18688	03/05/2011	Not Specified	49	14346.73	292.79	Regular Air	19.99	Alberta	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	03/07/2011
20486	03/05/2011	High	42	163.98	3.90	Regular Air	0.7	Ontario	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	03/06/2011
18688	03/05/2011	Not Specified	41	39,516,755	963823.29	Regular Air	4.2	Alberta	Home Office	Technology	Telephones and Communication	Small Box	03/06/2011
20486	03/05/2011	High	34	306.3	9.01	Regular Air	4.39	Ontario	Corporate	Office Supplies	Paper	Wrap Bag	03/06/2011
25603	03/05/2011	Low	23	862.64	37.51	Regular Air	14.72	Alberta	Corporate	Office Supplies	Envelopes	Small Box	03/07/2011
18688	03/05/2011	Not Specified	15	40.34	2.69	Regular Air	0.5	Alberta	Home Office	Office Supplies	Labels	Small Box	03/07/2011
17287	04/05/2011	High	38	5793.46	152.46	Regular Air	13.99	Alberta	Home Office	Technology	Office Machines	Medium Box	04/06/2011
22787	04/05/2011	Medium	35	46.44	1.33	Express Air	0.7	Alberta	Corporate	Office Supplies	Rubber Bands	Wrap Bag	04/05/2011
17287	04/05/2011	High	26	43,616,985	1677576.35	Regular Air	4.2	Alberta	Home Office	Technology	Telephones and Communication	Small Box	04/07/2011
40643	04/05/2011	Critical	23	258.74	11.25	Regular Air	5.72	Quebec	Home Office	Office Supplies	Envelopes	Small Box	04/07/2011
37988	04/05/2011	Not Specified	12	189.19	15.77	Regular Air	8.34	British Columbia	Home Office	Office Supplies	Storage & Organization	Small Box	04/05/2011
17287	04/05/2011	High	11	4558.21	414.38	Regular Air	11.37	Alberta	Home Office	Office Supplies	Storage & Organization	Small Box	04/07/2011
49346	05/05/2011	Not Specified	50	276.75	5.54	Regular Air	5.57	Saskachewan	Corporate	Office Supplies	Paper	Small Box	05/06/2011
18503	05/05/2011	Not Specified	46	6637.63	144.30	Delivery Truck	17.85	Alberta	Consumer	Technology	Office Machines	Jumbo Drum	05/07/2011
18503	05/05/2011	Not Specified	13	9,289,055	714542.69	Regular Air	2.79	Alberta	Consumer	Technology	Telephones and Communication	Small Box	05/07/2011
49346	05/05/2011	Not Specified	8	94.35	11.79	Regular Air	2.85	Saskachewan	Corporate	Furniture	Office Furnishings	Small Pack	05/08/2011
23617	05/05/2011	Not Specified	6	247.34	41.22	Express Air	2.99	Yukon	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	05/07/2011
42628	05/05/2011	Not Specified	4	1,199,336	299834.00	Delivery Truck	60	British Columbia	Consumer	Furniture	Tables	Jumbo Drum	05/07/2011
7367	06/05/2011	Low	48	269.93	5.62	Express Air	0.95	Nova Scotia	Small Business	Office Supplies	Paper	Wrap Bag	06/10/2011
7367	06/05/2011	Low	46	303.62	6.60	Regular Air	2.74	Newfoundland	Small Business	Technology	Computer Peripherals	Small Pack	06/12/2011
38948	06/05/2011	Not Specified	44	6,862,237	155959.93	Express Air	13.99	British Columbia	Home Office	Technology	Telephones and Communication	Medium Box	06/06/2011
20102	06/05/2011	High	15	333.3	22.22	Regular Air	1.99	Manitoba	Small Business	Technology	Computer Peripherals	Small Pack	06/06/2011
38948	06/05/2011	Not Specified	9	1394.28	154.92	Regular Air	7.07	British Columbia	Home Office	Office Supplies	Storage & Organization	Small Box	06/06/2011
15714	07/05/2011	High	50	2510.71	50.21	Express Air	19.99	Saskachewan	Home Office	Office Supplies	Appliances	Small Box	07/07/2011
36482	07/05/2011	Medium	47	14588.28	310.39	Delivery Truck	91.05	Alberta	Small Business	Office Supplies	Appliances	Jumbo Drum	07/06/2011
19363	07/05/2011	High	44	286.06	6.50	Regular Air	5.66	Saskachewan	Home Office	Office Supplies	Paper	Small Box	07/06/2011
19363	07/05/2011	High	41	248.1	6.05	Regular Air	0.96	Saskachewan	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	07/07/2011
36482	07/05/2011	Medium	27	2675.08	99.08	Express Air	24.49	Alberta	Small Business	Furniture	Office Furnishings	Large Box	07/07/2011
36482	07/05/2011	Medium	7	55.68	7.95	Express Air	5.15	Alberta	Small Business	Office Supplies	Paper	Small Box	07/06/2011
